%time,field.header.seq,field.header.stamp,field.value0,field.value1,field.value2,field.value3,field.value4,field.value5,field.value6,field.value7,field.value8,field.value9,field.value10,field.value11
13666000000,290,13666000000,1522,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13682000000,291,13682000000,1519,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13690000000,292,13690000000,1517,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13706000000,293,13706000000,1514,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13714000000,294,13714000000,1513,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13722000000,295,13722000000,1510,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13730000000,296,13730000000,1509,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13738000000,297,13738000000,1508,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13746000000,298,13746000000,1505,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13754000000,299,13754000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13764000000,300,13762000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13814000000,301,13814000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
13838000000,302,13838000000,1500,1585,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14116000000,303,14116000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14132000000,304,14132000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14168000000,305,14162000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14474000000,306,14474000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14482000000,307,14482000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14490000000,308,14490000000,1502,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14498000000,309,14498000000,1505,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14506000000,310,14506000000,1508,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14514000000,311,14512000000,1510,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14520000000,312,14520000000,1513,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14528000000,313,14528000000,1514,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14536000000,314,14536000000,1517,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14542000000,315,14542000000,1518,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14612000000,316,14612000000,1517,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14720000000,317,14720000000,1515,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14762000000,318,14760000000,1514,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14784000000,319,14784000000,1513,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14814000000,320,14814000000,1510,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14838000000,321,14838000000,1509,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14862000000,322,14862000000,1508,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14870000000,323,14868000000,1505,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14884000000,324,14884000000,1504,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14894000000,325,14892000000,1501,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14900000000,326,14900000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14908000000,327,14908000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14916000000,328,14914000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14956000000,329,14956000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
14996000000,330,14996000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15020000000,331,15020000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15094000000,332,15094000000,1500,1585,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15158000000,333,15158000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15288000000,334,15288000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15376000000,335,15376000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15384000000,336,15384000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15398000000,337,15398000000,1501,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15406000000,338,15406000000,1504,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15414000000,339,15412000000,1505,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15422000000,340,15420000000,1506,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15438000000,341,15438000000,1509,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15446000000,342,15446000000,1510,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15462000000,343,15462000000,1513,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15480000000,344,15478000000,1514,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15494000000,345,15494000000,1517,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15502000000,346,15502000000,1518,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15510000000,347,15510000000,1521,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15518000000,348,15518000000,1522,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15526000000,349,15526000000,1525,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15534000000,350,15534000000,1526,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15542000000,351,15540000000,1529,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15548000000,352,15548000000,1531,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15556000000,353,15556000000,1534,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15564000000,354,15564000000,1542,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15580000000,355,15580000000,1543,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15596000000,356,15596000000,1546,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15650000000,357,15650000000,1544,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15674000000,358,15674000000,1543,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15682000000,359,15682000000,1542,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15690000000,360,15690000000,1539,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15698000000,361,15698000000,1538,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15706000000,362,15706000000,1535,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15714000000,363,15714000000,1534,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15722000000,364,15722000000,1532,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15738000000,365,15738000000,1530,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15754000000,366,15754000000,1529,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15762000000,367,15762000000,1526,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15770000000,368,15770000000,1525,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15778000000,369,15778000000,1522,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15786000000,370,15786000000,1521,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15794000000,371,15794000000,1518,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15802000000,372,15802000000,1517,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15810000000,373,15810000000,1514,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15818000000,374,15818000000,1513,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15824000000,375,15826000000,1510,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15834000000,376,15834000000,1509,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15842000000,377,15842000000,1506,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15848000000,378,15850000000,1502,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15858000000,379,15858000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
15866000000,380,15866000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
18216000000,381,18216000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
18558000000,382,18556000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
18596000000,383,18596000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
18694000000,384,18694000000,1500,1590,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
18822000000,385,18822000000,1500,1592,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
19864000000,386,19862000000,1500,1590,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
19902000000,387,19902000000,1500,1589,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
19934000000,388,19934000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
20034000000,389,20034000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
20136000000,390,20136000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
20208000000,391,20206000000,1500,1590,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21488000000,392,21488000000,1500,1589,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21502000000,393,21502000000,1500,1588,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21526000000,394,21526000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21572000000,395,21572000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21694000000,396,21676000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21704000000,397,21704000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21732000000,398,21730000000,1500,1578,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21740000000,399,21740000000,1500,1577,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21748000000,400,21748000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21754000000,401,21754000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21762000000,402,21762000000,1500,1571,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21770000000,403,21770000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21778000000,404,21778000000,1500,1568,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21786000000,405,21786000000,1500,1565,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21792000000,406,21792000000,1500,1564,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21800000000,407,21800000000,1500,1561,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21808000000,408,21808000000,1500,1560,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21824000000,409,21824000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21832000000,410,21832000000,1500,1556,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21840000000,411,21840000000,1500,1553,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21848000000,412,21848000000,1500,1552,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21856000000,413,21856000000,1500,1551,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21864000000,414,21864000000,1500,1548,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21888000000,415,21886000000,1500,1546,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21912000000,416,21912000000,1500,1543,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21952000000,417,21952000000,1500,1540,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
21984000000,418,21984000000,1500,1539,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22000000000,419,22000000000,1500,1538,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22008000000,420,22008000000,1500,1535,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22016000000,421,22016000000,1500,1534,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22024000000,422,22024000000,1500,1531,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22032000000,423,22032000000,1500,1530,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22056000000,424,22056000000,1500,1527,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22064000000,425,22064000000,1500,1525,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22072000000,426,22072000000,1500,1522,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22080000000,427,22080000000,1500,1519,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22088000000,428,22088000000,1500,1517,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22096000000,429,22096000000,1500,1514,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22104000000,430,22104000000,1500,1511,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22112000000,431,22112000000,1500,1504,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22120000000,432,22120000000,1500,1502,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22126000000,433,22126000000,1500,1501,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22136000000,434,22134000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22142000000,435,22142000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
22150000000,436,22150000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23772000000,437,23770000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23778000000,438,23778000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23786000000,439,23786000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23794000000,440,23794000000,1500,1502,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23802000000,441,23802000000,1500,1505,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23812000000,442,23810000000,1500,1506,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23818000000,443,23818000000,1500,1509,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23826000000,444,23826000000,1500,1510,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23850000000,445,23850000000,1500,1513,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23882000000,446,23882000000,1500,1514,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23898000000,447,23898000000,1500,1517,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23906000000,448,23906000000,1500,1518,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23914000000,449,23914000000,1500,1519,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23922000000,450,23922000000,1500,1522,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23938000000,451,23938000000,1500,1523,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
23954000000,452,23954000000,1500,1526,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24066000000,453,24066000000,1500,1527,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24082000000,454,24082000000,1500,1530,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24096000000,455,24096000000,1500,1531,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24104000000,456,24104000000,1500,1534,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24114000000,457,24110000000,1500,1535,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24176000000,458,24176000000,1500,1536,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24280000000,459,24280000000,1500,1539,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24338000000,460,24338000000,1500,1540,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24358000000,461,24360000000,1500,1543,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24376000000,462,24376000000,1500,1544,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24384000000,463,24384000000,1500,1547,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24392000000,464,24392000000,1500,1548,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24400000000,465,24400000000,1500,1550,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24424000000,466,24424000000,1500,1552,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24432000000,467,24432000000,1500,1553,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24456000000,468,24456000000,1500,1556,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24546000000,469,24546000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
24978000000,470,24978000000,1500,1556,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25056000000,471,25056000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25180000000,472,25180000000,1500,1560,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25306000000,473,25306000000,1500,1561,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25332000000,474,25330000000,1500,1564,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25354000000,475,25354000000,1500,1565,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25370000000,476,25370000000,1500,1567,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25378000000,477,25378000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25392000000,478,25392000000,1500,1571,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25416000000,479,25416000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25536000000,480,25536000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25614000000,481,25614000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
25686000000,482,25684000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26172000000,483,26172000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26234000000,484,26234000000,1500,1572,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26400000000,485,26400000000,1500,1571,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26440000000,486,26440000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26794000000,487,26794000000,1500,1568,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26818000000,488,26818000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26906000000,489,26906000000,1500,1571,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
26930000000,490,26930000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
27300000000,491,27300000000,1500,1572,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
27506000000,492,27506000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
28454000000,493,28454000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
28510000000,494,28510000000,1500,1577,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
28596000000,495,28596000000,1500,1578,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
28814000000,496,28814000000,1500,1577,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
29760000000,497,29760000000,1500,1576,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
29960000000,498,29960000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
30252000000,499,30252000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
30276000000,500,30276000000,1500,1572,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
30896000000,501,30896000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
31956000000,502,31954000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32152000000,503,32152000000,1500,1573,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32248000000,504,32248000000,1500,1572,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32304000000,505,32304000000,1500,1571,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32332000000,506,32320000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32342000000,507,32342000000,1500,1568,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32388000000,508,32388000000,1500,1565,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32412000000,509,32412000000,1500,1564,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32428000000,510,32428000000,1500,1563,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32460000000,511,32460000000,1500,1561,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32490000000,512,32490000000,1500,1560,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32498000000,513,32498000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32514000000,514,32514000000,1500,1556,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32528000000,515,32528000000,1500,1553,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32536000000,516,32536000000,1500,1552,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32552000000,517,32552000000,1500,1551,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32560000000,518,32560000000,1500,1548,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32592000000,519,32592000000,1500,1546,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32688000000,520,32688000000,1500,1544,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32748000000,521,32748000000,1500,1543,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32924000000,522,32924000000,1500,1544,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32932000000,523,32932000000,1500,1547,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32940000000,524,32940000000,1500,1548,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
32964000000,525,32964000000,1500,1550,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33060000000,526,33060000000,1500,1552,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33092000000,527,33092000000,1500,1553,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33116000000,528,33116000000,1500,1556,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33156000000,529,33154000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33346000000,530,33346000000,1500,1560,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33400000000,531,33400000000,1500,1561,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
33444000000,532,33444000000,1500,1564,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
34650000000,533,34650000000,1500,1565,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
34992000000,534,34992000000,1500,1567,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
